# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN kepid:          KepID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN kepoi_name:     KOI Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN kepler_name:    Kepler Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_disposition: Exoplanet Archive Disposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_pdisposition: Disposition Using Kepler Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_score:      Disposition Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_period:     Orbital Period [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_time0bk:    Transit Epoch [BKJD],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_impact:     Impact Parameter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_duration:   Transit Duration [hrs],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_depth:      Transit Depth [ppm],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_prad:       Planetary Radius [Earth radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_teq:        Equilibrium Temperature [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_insol:      Insolation Flux [Earth flux],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_model_snr:  Transit Signal-to-Noise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_tce_plnt_num: TCE Planet Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_tce_delivname: TCE Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_steff:      Stellar Effective Temperature [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_srad:       Stellar Radius [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN ra:             RA [decimal degrees],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN dec:            Dec [decimal degrees],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_kepmag:     Kepler-band [mag],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
10526549,K00746.01,Kepler-660 b,CONFIRMED,CANDIDATE,1,0,0,0,0,9.27358173,1.04E-05,-1.04E-05,173.258155,8.77E-04,-8.77E-04,0.387,0.004,-0.386,3.2875,0.0309,-0.0309,1.29E+03,1.68E+01,-1.68E+01,2.47,2.00E-01,-2.40E-01,649,,,41.85,12.49,-11.7,87.2,1,q1_q17_dr25_tce,4856,131,-146,4.583,0.065,-0.035,0.696,0.056,-0.068,288.13824,47.724449,15.302
10583066,K00747.01,Kepler-661 b,CONFIRMED,CANDIDATE,1,0,0,0,0,6.02930329,5.51E-06,-5.51E-06,171.602959,7.13E-04,-7.13E-04,0.258,0.196,-0.258,1.5821,0.0311,-0.0311,1.91E+03,3.44E+01,-3.44E+01,2.85,2.60E-01,-1.50E-01,678,,,50.04,16.4,-9.88,65.4,1,q1_q17_dr25_tce,4537,123,-123,4.648,0.02,-0.056,0.672,0.062,-0.036,283.71088,47.86327,15.784
10583180,K00748.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,2.696370652,7.53E-06,-7.53E-06,170.73769,2.34E-03,-2.34E-03,0.044,0.36,-0.044,3.6129,0.0686,-0.0686,3.98E+02,9.50E+00,-9.50E+00,1.58,1.30E-01,-1.60E-01,1066,,,305.34,96.64,-86.33,48.2,1,q1_q17_dr25_tce,4989,149,-149,4.504,0.09,-0.06,0.819,0.067,-0.082,283.76547,47.804298,15.269
10601284,K00749.01,Kepler-226 c,CONFIRMED,CANDIDATE,1,0,0,0,0,5.349553819,8.83E-06,-8.83E-06,171.80694,1.27E-03,-1.27E-03,0.092,0.369,-0.092,3.0278,0.0471,-0.0471,8.31E+02,1.48E+01,-1.48E+01,2.55,1.60E-01,-2.40E-01,919,,,168.99,34.66,-38.48,60.6,1,q1_q17_dr25_tce,5185,85,-77,4.44,0.098,-0.045,0.91,0.057,-0.086,292.37613,47.880989,15.416
10601284,K00749.02,Kepler-226 b,CONFIRMED,CANDIDATE,0.98,0,0,0,0,3.94105221,1.09E-05,-1.09E-05,136.08662,2.33E-03,-2.33E-03,0.226,0.243,-0.226,2.5984,0.0737,-0.0737,3.63E+02,1.39E+01,-1.39E+01,1.7,1.10E-01,-1.60E-01,1018,,,253.15,51.91,-57.65,28.9,2,q1_q17_dr25_tce,5185,85,-77,4.44,0.098,-0.045,0.91,0.057,-0.086,292.37613,47.880989,15.416
10601284,K00749.03,Kepler-226 d,CONFIRMED,CANDIDATE,0.971,0,0,0,0,8.10904807,6.79E-05,-6.79E-05,132.8031,7.16E-03,-7.16E-03,0.025,0.425,-0.025,3.596,0.198,-0.198,2.17E+02,1.68E+01,-1.68E+01,1.3,9.00E-02,-1.20E-01,800,,,97.03,19.9,-22.09,14.1,3,q1_q17_dr25_tce,5185,85,-77,4.44,0.098,-0.045,0.91,0.057,-0.086,292.37613,47.880989,15.416
2306756,K00113.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,386.6030528,1.37E-04,-1.37E-04,166.342079,2.99E-04,-2.99E-04,0.9765,0.0497,-0.0268,6.8057,0.0184,-0.0184,2.49E+04,4.58E+01,-4.58E+01,41.5,1.68E+00,-1.68E+00,297,,,1.84,0.26,-0.24,994,1,q1_q16_tce,5543,79,-79,4.081,0.014,-0.014,1.58,0.064,-0.064,292.27374,37.671558,12.394
10662202,K00750.01,Kepler-662 b,CONFIRMED,CANDIDATE,1,0,0,0,0,21.67699193,7.01E-05,-7.01E-05,171.53594,2.58E-03,-2.58E-03,0.896,0.01,-0.663,3.4555,0.0656,-0.0656,8.57E+02,2.71E+01,-2.71E+01,2.95,1.20E-01,-2.30E-01,530,,,18.64,2.78,-3.8,34.3,1,q1_q17_dr25_tce,4954,79,-79,4.5,0.075,-0.02,0.828,0.032,-0.065,290.46512,47.92918,15.377
10682541,K00751.01,Kepler-663 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.99677968,1.39E-05,-1.39E-05,171.74208,2.19E-03,-2.19E-03,0.71,0.006,-0.533,2.1717,0.0762,-0.0762,9.35E+02,3.97E+01,-3.97E+01,2.78,5.20E-01,-2.30E-01,917,,,166.95,102.06,-42.14,28.2,1,q1_q17_dr25_tce,5339,175,-159,4.552,0.034,-0.136,0.847,0.161,-0.069,297.80826,47.946671,15.861
11460018,K00769.01,Kepler-671 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.280963604,6.14E-06,-6.14E-06,171.89659,1.15E-03,-1.15E-03,0.424,0.112,-0.356,2.875,0.042,-0.042,7.51E+02,1.41E+01,-1.41E+01,2.3,5.80E-01,-1.90E-01,1012,,,247.87,182.24,-63.32,61.8,1,q1_q17_dr25_tce,5644,152,-169,4.564,0.032,-0.168,0.831,0.207,-0.069,294.26581,49.314091,15.356
11463211,K00770.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,1.50635409,4.70E-07,-4.70E-07,170.998064,2.46E-04,-2.46E-04,0.86,0.042,-0.125,1.5155,0.0483,-0.0483,2.21E+03,1.83E+01,-1.83E+01,4.53,1.01E+00,-4.40E-01,1452,,,1054.12,703.1,-292.26,181.1,1,q1_q17_dr25_tce,5714,155,-172,4.563,0.04,-0.16,0.831,0.186,-0.08,295.66522,49.351009,15.525
11465813,K00771.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,670.645531,1.24E-03,-1.24E-03,209.04355,1.57E-03,-1.57E-03,0.701,0.004,-0.005,53.412,0.131,-0.131,1.81E+04,3.35E+01,-3.35E+01,14.14,2.13E+00,-7.10E-01,196,,,0.35,0.15,-0.06,642.7,1,q1_q17_dr25_tce,5520,100,-111,4.466,0.032,-0.12,0.983,0.148,-0.049,296.69861,49.316479,15.207
11493732,K00772.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,61.2563628,1.56E-04,-1.56E-04,173.83826,2.09E-03,-2.09E-03,1.248,6.912,-0.067,7.633,0.105,-0.105,5.12E+03,7.06E+01,-7.06E+01,39.87,1.28E+01,-5.48E+00,505,,,15.43,14.85,-5.51,85.3,1,q1_q17_dr25_tce,6144,184,-220,4.402,0.072,-0.217,1.091,0.35,-0.15,283.72592,49.479519,15.25
11507101,K00773.01,Kepler-672 b,CONFIRMED,CANDIDATE,1,0,0,0,0,38.3775486,1.60E-04,-1.60E-04,172.82048,3.38E-03,-3.38E-03,0.468,0.461,-0.267,5.588,0.113,-0.113,7.24E+02,2.34E+01,-2.34E+01,2.82,3.70E-01,-3.40E-01,529,,,18.53,6.72,-4.93,34.7,1,q1_q17_dr25_tce,5481,82,-74,4.369,0.121,-0.099,1.036,0.138,-0.124,291.72202,49.480869,15.172
10910878,K00757.02,Kepler-229 d,CONFIRMED,CANDIDATE,0.992,0,0,0,0,41.19725502,9.35E-05,-9.35E-05,165.00404,1.71E-03,-1.71E-03,0.045,0.337,-0.045,4.6297,0.0633,-0.0633,2.21E+03,4.55E+01,-4.55E+01,3.86,1.50E-01,-3.30E-01,439,,,8.76,1.27,-1.9,51.2,2,q1_q17_dr25_tce,5031,75,-83,4.485,0.083,-0.028,0.848,0.033,-0.072,286.99948,48.37579,15.841
10910878,K00757.03,Kepler-229 b,CONFIRMED,CANDIDATE,1,0,0,0,0,6.252962249,9.58E-06,-9.58E-06,171.30126,1.17E-03,-1.17E-03,0.105,0.329,-0.105,2.5819,0.0426,-0.0426,1.04E+03,2.45E+01,-2.45E+01,2.65,1.00E-01,-2.30E-01,823,,,108.3,15.73,-23.44,47.1,3,q1_q17_dr25_tce,5031,75,-83,4.485,0.083,-0.028,0.848,0.033,-0.072,286.99948,48.37579,15.841
10987985,K00758.01,Kepler-665 b,CONFIRMED,CANDIDATE,1,0,0,0,0,16.01308419,4.85E-05,-4.85E-05,176.3608,2.43E-03,-2.43E-03,0.799,0.097,-0.551,3.2554,0.0791,-0.0791,1.12E+03,3.94E+01,-3.94E+01,3.1,3.40E-01,-3.10E-01,593,,,29.31,11.77,-8.24,33.2,1,q1_q17_dr25_tce,5015,164,-149,4.499,0.092,-0.115,0.826,0.091,-0.082,297.02563,48.478588,15.39
11018648,K00759.01,Kepler-230 b,CONFIRMED,CANDIDATE,1,0,0,0,0,32.62876672,5.80E-05,-5.80E-05,194.1019,1.38E-03,-1.38E-03,0.021,0.402,-0.021,4.7971,0.058,-0.058,1.80E+03,2.54E+01,-2.54E+01,3.36,7.60E-01,-3.30E-01,506,,,15.55,10.51,-4.18,80,1,q1_q17_dr25_tce,5586,152,-152,4.56,0.05,-0.15,0.798,0.181,-0.077,285.71854,48.505859,15.082
11018648,K00759.02,Kepler-230 c,CONFIRMED,CANDIDATE,0.978,0,0,0,0,91.7732862,7.52E-04,-7.52E-04,193.8378,6.43E-03,-6.43E-03,0.606,0.335,-0.4,6.473,0.204,-0.204,6.52E+02,3.62E+01,-3.62E+01,2.12,4.80E-01,-2.10E-01,359,,,3.92,2.64,-1.06,19.1,2,q1_q17_dr25_tce,5586,152,-152,4.56,0.05,-0.15,0.798,0.181,-0.077,285.71854,48.505859,15.082
11138155,K00760.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,4.959319244,5.15E-07,-5.15E-07,172.2585292,8.27E-05,-8.27E-05,0.831,0.016,-0.004,2.22739,0.0075,-0.0075,9.80E+03,2.00E+01,-2.00E+01,12.21,1.96E+00,-1.46E+00,1103,,,349.4,146.52,-93.21,696.5,1,q1_q17_dr25_tce,5712,77,-77,4.359,0.11,-0.11,1.082,0.173,-0.13,292.16705,48.727589,15.263
11152159,K00761.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,2.701287801,5.63E-06,-5.63E-06,170.69579,1.64E-03,-1.64E-03,1.016,3.967,-0.059,3.3827,0.0892,-0.0892,8.60E+02,2.09E+01,-2.09E+01,6.54,1.64E+00,-7.50E-01,1222,,,527.81,411.33,-166.35,48.3,1,q1_q17_dr25_tce,5550,182,-182,4.468,0.091,-0.169,0.91,0.228,-0.105,297.92365,48.777321,15.54
11153539,K00762.01,Kepler-666 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.49876511,1.78E-05,-1.78E-05,171.34905,3.00E-03,-3.00E-03,0.312,0.154,-0.312,3.7362,0.0934,-0.0934,4.60E+02,1.75E+01,-1.75E+01,2.1,6.50E-01,-2.20E-01,1133,,,389.62,365.71,-117.4,29.5,1,q1_q17_dr25_tce,6075,189,-210,4.486,0.052,-0.208,0.969,0.3,-0.1,298.45685,48.791592,15.395
11242721,K00763.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,19.65120951,5.86E-06,-5.86E-06,179.401981,2.49E-04,-2.49E-04,0.723,0.01,-0.02,5.2514,0.0179,-0.0179,1.18E+04,2.77E+01,-2.77E+01,12.42,3.92E+00,-1.69E+00,730,,,67.03,62.46,-23.51,513.4,1,q1_q17_dr25_tce,6074,168,-210,4.391,0.09,-0.21,1.063,0.336,-0.144,291.0939,48.933842,15.536
9579641,K00115.01,Kepler-105 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.412203927,3.05E-06,-3.05E-06,133.143089,4.68E-04,-4.68E-04,0.787,0.005,-0.565,2.9472,0.024,-0.024,6.02E+02,4.00E+00,-4.00E+00,2.94,4.30E-01,-3.80E-01,1093,,,337.68,137.29,-102.18,166.7,1,q1_q17_dr25_tce,5779,104,-115,4.339,0.132,-0.108,1.087,0.157,-0.142,287.88733,46.276241,12.791
11304958,K00764.01,Kepler-667 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,41.43958662,7.56E-05,-7.56E-05,208.93203,1.42E-03,-1.42E-03,0.355,0.04,-0.355,10.5989,0.088,-0.088,2.79E+03,2.26E+01,-2.26E+01,5.5,1.57E+00,-9.60E-01,516,,,16.72,14.66,-6.64,141.1,1,q1_q17_dr25_tce,5468,180,-164,4.367,0.153,-0.187,1.046,0.297,-0.183,295.55505,49.017342,15.4
11391957,K00765.01,Kepler-668 b,CONFIRMED,CANDIDATE,1,0,0,0,0,8.35389523,1.52E-05,-1.52E-05,171.63257,1.33E-03,-1.33E-03,0.023,0.423,-0.023,2.2514,0.0518,-0.0518,1.04E+03,2.82E+01,-2.82E+01,2.52,5.40E-01,-2.40E-01,790,,,91.9,59.06,-24.15,43.4,1,q1_q17_dr25_tce,5592,152,-152,4.582,0.036,-0.144,0.787,0.169,-0.073,285.49924,49.277351,15.317
11403044,K00766.01,Kepler-669 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.125543472,3.13E-06,-3.13E-06,169.752585,6.13E-04,-6.13E-04,0.597,0.235,-0.367,3.1744,0.0362,-0.0362,1.49E+03,1.33E+01,-1.33E+01,4.43,1.44E+00,-5.10E-01,1243,,,565.35,542.47,-188.14,128.6,1,q1_q17_dr25_tce,6174,173,-239,4.417,0.056,-0.21,1.103,0.358,-0.128,291.93616,49.253979,15.506
11414511,K00767.01,Kepler-670 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.816504904,1.65E-07,-1.65E-07,170.9676846,4.66E-05,-4.66E-05,0.105,0.264,-0.119,2.50587,0.00666,-0.00666,1.68E+04,1.10E+01,-1.10E+01,12.21,1.62E+00,-8.70E-01,1219,,,521.13,184.34,-97.95,1406.8,1,q1_q17_dr25_tce,5532,74,-83,4.452,0.063,-0.108,0.955,0.127,-0.068,297.01547,49.225288,15.052
11442465,K00768.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,33.93373447,6.15E-05,-6.15E-05,186.67608,1.37E-03,-1.37E-03,0.812,0.006,-0.009,14.561,0.104,-0.104,8.50E+03,4.43E+01,-4.43E+01,7.34,9.00E-01,-6.00E-01,430,,,8.11,3.25,-2.06,236.1,1,q1_q17_dr25_tce,5040,136,-151,4.628,0.03,-0.07,0.705,0.086,-0.058,284.17233,49.360722,15.716
12110942,K00786.01,Kepler-680 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.689920099,8.98E-06,-8.98E-06,170.36571,1.91E-03,-1.91E-03,0.151,0.304,-0.151,2.6557,0.0677,-0.0677,4.27E+02,1.38E+01,-1.38E+01,1.89,5.40E-01,-2.00E-01,1147,,,408.99,342.24,-123.32,35.6,1,q1_q17_dr25_tce,5880,157,-192,4.518,0.046,-0.196,0.917,0.262,-0.098,291.62241,50.61824,15.242
12366084,K00787.01,Kepler-232 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.431238488,6.11E-06,-6.11E-06,171.015,1.11E-03,-1.11E-03,0.405,0.041,-0.405,3.15,0.0423,-0.0423,1.01E+03,1.52E+01,-1.52E+01,3.25,4.70E-01,-2.50E-01,1104,,,351.23,135.26,-68.33,71.1,1,q1_q17_dr25_tce,5714,77,-77,4.428,0.063,-0.117,1.015,0.148,-0.079,295.81616,51.121738,15.367
12366084,K00787.02,Kepler-232 c,CONFIRMED,CANDIDATE,1,0,0,0,0,11.37936986,2.42E-05,-2.42E-05,133.84992,1.83E-03,-1.83E-03,0.911,0.009,-0.656,2.6255,0.073,-0.073,1.02E+03,2.97E+01,-2.97E+01,3.95,5.70E-01,-3.10E-01,806,,,99.68,38.38,-19.39,37.9,2,q1_q17_dr25_tce,5714,77,-77,4.428,0.063,-0.117,1.015,0.148,-0.079,295.81616,51.121738,15.367
12404086,K00788.01,Kepler-681 b,CONFIRMED,CANDIDATE,1,0,0,0,0,26.39432897,5.72E-05,-5.72E-05,176.05459,1.76E-03,-1.76E-03,0.602,0.25,-0.396,3.573,0.0643,-0.0643,1.51E+03,3.63E+01,-3.63E+01,3.07,4.10E-01,-2.20E-01,489,,,13.49,6.07,-3.21,48.2,1,q1_q17_dr25_tce,5129,154,-154,4.595,0.03,-0.084,0.763,0.103,-0.055,289.39972,51.25032,15.234
8395660,K00116.01,Kepler-106 c,CONFIRMED,CANDIDATE,1,0,0,0,0,13.57078281,1.59E-05,-1.59E-05,136.279194,9.57E-04,-9.57E-04,0.866,0.015,-0.621,3.3539,0.0489,-0.0489,5.12E+02,6.30E+00,-6.30E+00,2.64,4.00E-01,-2.70E-01,785,,,89.61,38.12,-22.92,88.4,1,q1_q17_dr25_tce,5854,105,-117,4.406,0.09,-0.11,1.012,0.154,-0.103,300.86398,44.337551,12.882
9579641,K00115.02,Kepler-105 c,CONFIRMED,CANDIDATE,1,0,0,0,0,7.12594387,1.41E-05,-1.41E-05,139.00492,1.59E-03,-1.59E-03,0.898,0.013,-0.699,3.0014,0.0384,-0.0384,1.92E+02,4.40E+00,-4.40E+00,1.79,2.60E-01,-2.30E-01,997,,,233.31,94.86,-70.6,47.1,2,q1_q17_dr25_tce,5779,104,-115,4.339,0.132,-0.108,1.087,0.157,-0.142,287.88733,46.276241,12.791
11656840,K00774.01,,FALSE POSITIVE,FALSE POSITIVE,0.014,0,1,0,0,7.442652004,7.02E-07,-7.02E-07,169.9717797,7.32E-05,-7.32E-05,0.137,0.346,-0.224,2.3078,0.0129,-0.0129,2.44E+04,3.78E+01,-3.78E+01,15.03,4.73E+00,-1.58E+00,967,,,206.78,195.52,-61.76,835.6,1,q1_q17_dr25_tce,6108,183,-201,4.469,0.07,-0.21,0.956,0.301,-0.1,288.98682,49.733742,15.27
11754553,K00775.01,Kepler-52 c,CONFIRMED,CANDIDATE,1,0,0,0,0,16.38489988,5.22E-05,-5.22E-05,172.72782,2.48E-03,-2.48E-03,0.001,0.437,-0.001,3.0249,0.0798,-0.0798,1.13E+03,4.20E+01,-4.20E+01,2,9.00E-02,-1.00E-01,433,,,8.35,1.49,-1.35,28.9,2,q1_q17_dr25_tce,4126,82,-82,4.661,0.022,-0.022,0.615,0.027,-0.029,286.73804,49.97575,15.095
11754553,K00775.02,Kepler-52 b,CONFIRMED,CANDIDATE,1,0,0,0,0,7.8774163,1.49E-05,-1.49E-05,176.3759,1.47E-03,-1.47E-03,0.041,0.409,-0.041,2.0805,0.0517,-0.0517,1.31E+03,3.77E+01,-3.77E+01,2.16,9.00E-02,-1.10E-01,553,,,22.18,3.97,-3.59,38.7,1,q1_q17_dr25_tce,4126,82,-82,4.661,0.022,-0.022,0.615,0.027,-0.029,286.73804,49.97575,15.095
11754553,K00775.03,Kepler-52 d,CONFIRMED,CANDIDATE,1,0,0,0,0,36.4454001,1.81E-04,-1.81E-04,151.60125,3.92E-03,-3.92E-03,0.028,0.437,-0.028,4.007,0.126,-0.126,1.12E+03,5.34E+01,-5.34E+01,1.99,9.00E-02,-9.00E-02,332,,,2.88,0.51,-0.47,21.7,3,q1_q17_dr25_tce,4126,82,-82,4.661,0.022,-0.022,0.615,0.027,-0.029,286.73804,49.97575,15.095
11812062,K00776.01,Kepler-673 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.728732147,9.36E-07,-9.36E-07,171.793255,1.95E-04,-1.95E-04,0.558,0.13,-0.149,2.683,0.035,-0.035,5.23E+03,1.85E+01,-1.85E+01,6.02,1.22E+00,-5.20E-01,1023,,,258.34,162.58,-65.21,345.2,1,q1_q17_dr25_tce,5497,166,-149,4.577,0.034,-0.136,0.809,0.164,-0.07,290.78574,50.054119,15.523
